,income
4173,1
8810,1
12028,1
25740,1
4702,1
23187,1
2041,1
14867,0
22004,1
8896,1
4277,1
3268,0
2949,1
12866,1
24678,1
11448,1
29687,1
29257,1
5419,1
30792,0
10761,1
6821,1
4964,1
23065,1
29178,1
13362,1
11714,1
19872,1
3600,1
20698,1
31950,0
21446,1
25620,0
4336,1
24659,0
12906,0
19875,1
1447,1
15179,1
7185,1
9350,1
22816,1
1436,1
1929,1
26874,1
10346,1
19557,0
28797,1
5999,1
14063,1
17408,1
12587,1
4230,1
31852,1
5984,1
13564,1
2177,1
8706,1
31878,0
16193,1
335,1
19813,0
62,1
1776,1
19690,1
29158,1
21431,1
30775,1
1671,1
29590,1
5905,1
13310,0
18344,1
17348,1
20894,1
24740,1
27403,1
1395,0
17344,1
31569,1
29904,1
21756,1
24899,1
5631,1
23642,1
9432,1
23142,1
25570,1
9221,1
7470,1
6450,1
4924,1
12984,1
4681,1
960,1
15673,1
16491,1
7879,0
10925,1
14483,1
589,1
30783,0
4829,1
28296,1
30109,1
4614,1
2021,1
5273,1
1385,1
22749,0
15850,1
19573,1
3090,1
800,1
11624,1
31779,1
14888,0
24258,1
16866,1
1657,1
11520,1
12683,1
13316,1
20600,0
13697,1
23346,1
20304,1
14643,1
14771,1
5469,1
30779,1
17891,1
2881,1
17313,1
12669,1
6209,1
24562,1
3538,0
26436,1
2980,0
23455,1
4795,1
23890,0
24664,1
12606,0
31807,0
28956,1
19444,0
1293,1
19403,1
353,1
14018,1
9032,1
2814,1
23154,1
2205,0
8332,1
21720,1
30239,0
30138,0
25671,1
26656,1
898,0
5284,1
4286,1
14838,0
13527,0
4434,1
10592,1
383,1
15046,1
23910,1
26359,1
24782,1
24277,1
31512,0
21285,1
14000,0
32455,0
18330,1
23150,1
2463,1
13206,0
2297,1
21758,1
4232,0
2565,1
26927,1
1897,1
25805,1
22276,0
23969,1
6572,1
7217,1
7547,1
29964,1
31887,1
1477,1
24092,1
27105,0
5426,1
2448,1
17409,0
31818,1
3037,1
4313,1
24616,0
2265,0
9656,1
32040,1
21999,1
27393,1
25684,1
28539,1
31338,0
18643,0
29278,1
24859,0
20760,1
11095,1
8625,1
21808,1
8345,1
23708,0
26939,1
21497,0
21510,0
24389,1
22921,1
2945,1
11238,0
19400,1
3737,1
8768,0
16580,1
13034,1
6854,1
235,1
30464,1
11886,1
28925,0
18202,1
440,1
2892,1
20848,0
16622,0
11088,1
30257,1
12050,1
16353,1
9874,0
13283,0
13054,1
22803,1
12256,1
24,1
28558,1
16430,0
5648,1
29609,0
7638,0
23916,0
16657,0
6538,1
23112,1
31866,1
28435,1
15989,1
16527,0
22189,0
11637,1
4474,0
25297,1
23766,1
7727,1
31041,1
13058,1
13546,1
23617,1
19083,1
10315,1
1390,1
22661,1
12962,0
15230,0
12707,1
14242,1
2809,1
29866,1
5476,1
22740,1
10909,0
13649,1
10169,1
7321,1
8878,1
28429,1
21208,1
18526,1
17464,1
32079,0
26501,1
23626,1
32364,1
6043,1
4135,1
111,0
7807,0
2538,0
1374,1
10676,1
9562,1
17296,1
32558,1
13874,0
13205,1
13484,1
726,1
29045,1
22085,0
14863,0
18902,1
30802,0
8209,0
16822,1
10616,0
31846,1
881,0
8302,1
21406,1
8077,1
24889,1
26114,1
14751,1
31194,1
16897,0
2282,0
28736,1
25263,1
3498,1
30317,1
16248,1
29987,1
30726,1
16393,0
9596,1
1359,1
25633,0
29832,0
11101,1
19815,1
3688,1
25799,0
4441,0
6133,1
9755,1
9189,1
18763,0
26300,0
22325,1
3669,1
21903,1
495,1
9208,1
5672,0
18234,0
19459,0
3845,0
12567,0
31542,0
25854,1
27681,1
17493,0
2540,1
1521,1
17629,1
19067,1
15622,1
13833,1
15430,1
31301,0
26161,0
8578,1
14223,1
3279,1
10913,0
22027,1
26275,0
24307,1
12101,1
19894,1
15662,1
7109,1
26158,1
25157,1
8708,1
1098,0
12169,1
29422,1
19876,1
22939,1
17213,1
25049,1
10444,0
11893,1
17515,1
10942,1
20217,1
21979,1
3944,1
21509,1
12533,0
19246,1
23752,0
14068,1
22315,1
6266,1
31190,1
8018,1
7704,1
2830,1
11173,1
31791,1
21373,1
20709,1
20737,1
13000,1
25040,1
13258,1
9551,1
27312,1
16900,1
8299,1
15993,1
7119,1
2114,1
3150,1
259,1
2178,0
21164,1
25256,1
27562,1
10354,1
21368,1
10339,0
20895,1
16777,1
448,1
7134,0
707,1
18303,1
13996,1
17681,1
9439,0
32182,1
8314,1
27437,0
6769,0
21386,1
23885,1
26130,0
22118,1
16104,1
10004,1
21662,1
761,0
28098,1
28776,0
24729,0
18597,0
27783,1
17236,1
27836,1
8592,1
29398,0
14160,1
15327,1
13250,1
28031,1
8660,1
17248,0
26994,1
8677,1
22623,1
32443,1
22428,0
29606,1
32028,0
15298,1
24963,1
22577,1
14660,1
278,1
17616,1
28889,1
19954,1
7734,1
19918,1
362,1
30927,1
24541,0
2589,0
11216,1
21985,1
21038,0
30536,0
8687,1
26135,1
13741,1
26750,1
7171,1
12933,0
31426,1
18130,1
13364,1
4635,1
4265,0
29362,0
23519,0
4041,1
18901,1
1333,1
27761,1
15165,0
24024,1
693,1
9005,0
5127,1
17046,1
19866,0
14378,1
20176,1
8383,1
7929,1
2925,0
32544,1
18084,1
17913,1
8338,1
5595,0
20888,0
12804,0
17971,1
5258,1
20699,0
28399,1
4347,1
8075,1
4659,0
23416,0
11968,1
3682,1
3544,1
15941,1
26732,1
3961,1
31155,1
24709,0
8929,1
32524,1
2692,1
3833,1
16700,0
10261,1
27368,0
10778,1
9403,1
6664,0
22710,0
30790,1
27968,1
2849,1
10413,1
3581,1
2874,0
30654,1
19416,0
2529,0
12793,0
5115,1
7249,0
21049,1
19162,1
28672,1
26631,1
14949,0
16228,1
2053,1
22916,1
23834,1
22346,1
24458,1
3724,0
19524,1
28203,1
32546,1
3135,1
24413,1
20835,1
24346,1
19292,0
32358,0
19809,0
6323,1
8845,1
14553,1
11757,1
8058,1
3568,0
21271,0
16639,1
24560,0
25459,1
16312,1
5906,1
30867,1
26703,1
29327,1
30167,1
17407,1
16352,0
669,1
8438,1
13722,0
27656,1
23381,0
11038,1
4918,1
27269,1
1563,1
28718,0
14687,0
12387,1
18810,1
26863,1
1340,1
577,1
26724,1
20419,1
14263,0
32367,1
3493,0
6356,1
24569,0
21562,1
27568,1
3655,0
16993,1
3116,1
10208,0
16462,0
28972,1
12941,1
6307,1
10817,1
16247,1
30514,1
21841,1
5995,1
13540,1
7496,1
29979,0
22360,1
189,0
8047,0
22013,1
20933,1
30319,1
20623,1
3190,0
18552,1
15996,1
810,1
27053,1
8968,1
25547,1
20097,1
6962,0
8350,1
17656,0
10502,0
18530,0
19294,0
18435,1
3983,0
2746,1
3426,1
11203,0
14681,1
15902,1
7215,0
24001,1
32423,1
9389,1
8370,0
24377,1
7690,0
10414,1
13720,1
15556,0
9187,0
1715,1
7391,1
1470,0
18447,1
9086,1
8224,1
23553,0
13671,1
5531,1
6654,1
3510,1
17853,1
286,0
16940,1
22919,0
21322,1
23747,1
8836,0
7533,1
6562,1
17018,0
16201,1
22481,1
14424,1
21987,1
27779,1
6003,1
8724,1
29108,1
24823,1
10193,1
27509,1
23476,1
18662,0
14928,1
25395,1
2309,1
16024,1
22295,1
90,1
23610,1
22759,1
8217,1
19653,1
30318,0
10854,1
7516,1
12348,0
18502,1
3534,1
12335,1
5410,1
17697,1
7593,1
32506,0
24106,1
14390,0
977,0
19333,0
25621,1
5839,0
20245,1
16189,1
27599,1
1986,0
20055,0
9546,1
21915,1
14202,0
8700,1
16981,1
3290,0
22974,1
6895,1
27796,0
1342,1
27074,1
25330,1
7344,1
15503,1
8378,1
12861,1
10423,1
9942,1
12446,0
458,1
20218,1
24067,0
31265,1
9223,1
20550,1
16199,1
29739,1
878,0
30090,0
9607,1
9146,0
15623,1
22297,1
17753,1
22337,0
3641,1
26326,1
12344,1
26947,1
19508,1
3404,1
15875,0
19877,1
9299,1
21768,0
30547,1
15923,0
8151,0
6556,0
3183,1
14497,1
774,1
8609,1
3506,1
11831,0
6576,0
28294,0
2779,1
23391,0
20316,1
2096,1
12103,1
17810,1
17796,0
8978,1
11140,1
17212,1
31480,1
29665,1
3910,1
8922,1
15646,1
29479,1
2840,0
28774,1
21490,1
25921,1
27615,1
8433,1
9066,0
3407,0
31848,0
13336,1
26601,1
4988,0
8979,0
10347,0
20741,1
7160,1
2005,1
28390,1
13343,0
2379,1
30118,0
19684,1
13180,1
30760,1
3028,1
23514,1
8353,1
26807,1
30261,1
13405,1
29518,1
24471,0
6108,1
31526,1
19803,1
21033,0
30622,1
21143,1
22140,0
18468,0
21412,1
9801,0
19327,1
7865,1
30327,1
28404,1
6443,1
1991,1
23623,1
5314,1
1605,1
3521,1
7260,1
3876,1
21305,1
1277,0
29366,1
24591,1
18970,1
32400,0
23347,1
22825,1
19301,1
18783,1
6326,1
8814,0
9388,1
26339,0
1566,1
1311,1
23680,1
15771,1
29213,0
13735,1
285,0
4564,1
22369,0
22774,1
28574,1
22688,1
21954,1
15684,1
17255,1
10092,1
15184,1
28000,1
13142,1
443,0
21328,0
5552,1
26614,0
3356,1
15893,1
30370,1
13371,1
3582,1
8740,0
20754,1
13946,0
15116,1
9486,1
2350,1
26149,1
14815,0
1725,1
7643,0
28585,1
21906,1
3417,1
25051,1
31823,1
15949,1
14164,1
12500,1
27163,1
27087,1
17139,1
1402,1
18940,1
28117,1
27745,1
22275,0
27397,1
7161,1
7912,1
18601,1
17250,1
29450,1
18653,0
28682,1
2434,1
9716,1
17724,1
8040,0
8784,1
26461,0
29988,1
27594,1
11326,1
10749,1
10830,1
20500,1
19674,1
18548,1
21344,0
20622,1
16714,1
26419,0
31725,1
10268,0
29041,1
17428,1
12304,0
17183,1
13105,1
12796,1
5580,0
23732,1
31451,0
15980,1
26557,1
23663,1
13967,1
31261,1
2409,1
32106,1
15445,1
24291,1
8683,1
15746,0
15100,0
1854,1
13719,1
30407,1
8414,1
23887,1
27031,1
14865,1
24696,1
3741,1
7854,1
20052,0
21251,1
1387,0
11481,1
27458,0
24228,1
21089,0
6743,1
29124,0
25207,1
7668,1
27880,1
30387,1
2470,0
6548,0
4035,0
20929,0
1448,0
29910,1
15501,1
22923,1
15285,1
1712,1
31083,1
3445,0
30455,1
9100,1
20526,1
2254,0
7642,1
24615,1
17224,0
14281,1
27228,1
9356,1
11436,1
15603,1
28349,0
22755,1
2395,1
21042,1
24086,1
8948,1
27012,1
5083,1
6837,1
755,1
24968,0
28987,1
527,1
29851,1
4069,1
26830,1
31716,1
32327,1
28995,0
10754,0
30448,1
2672,1
7369,1
1639,0
21673,1
30538,1
28133,1
5271,1
13850,1
21657,0
31404,1
20420,1
4506,1
15908,1
2508,0
19001,0
835,1
872,0
12719,1
7829,1
19057,1
29778,0
19043,1
12390,1
21302,1
25585,1
23596,1
31786,0
16914,0
4025,1
1151,1
10307,1
44,1
24858,0
29316,0
10050,1
13217,1
30485,0
3500,1
30765,1
7156,0
29171,0
8909,0
13865,1
18442,1
3182,1
15170,1
12987,1
7918,1
28325,0
2233,0
5388,0
23325,1
22706,1
18156,1
2776,1
11320,1
22005,0
110,1
18401,0
21656,1
6927,1
15621,0
9548,1
24758,1
3076,1
25408,1
8333,0
18772,1
2113,1
30066,0
6471,1
18397,1
19945,0
10553,1
31714,0
13531,1
24005,1
12370,1
12040,1
12803,1
11280,1
15617,1
6609,0
7535,1
20804,0
2669,0
29227,1
31687,1
4831,1
2977,0
12887,1
17893,1
24736,1
26848,1
22043,1
8671,1
3830,1
901,1
8462,1
19692,1
30151,1
5075,0
199,1
29136,1
4904,1
9505,1
13295,1
27492,1
14993,0
29829,0
6828,1
20018,1
21864,1
4994,1
32186,1
18297,0
9362,1
11592,1
28326,1
15738,0
15563,1
24995,1
21810,1
26180,0
32333,0
18042,0
31505,0
6267,1
23537,1
9149,1
468,0
21395,1
380,1
9058,1
655,1
23774,1
19543,0
31608,0
23245,1
4669,0
5406,0
18012,1
3889,0
9151,1
29150,1
15395,1
25885,0
25538,1
8184,0
20914,1
30997,1
1127,1
15926,1
10259,1
19716,0
31170,1
15354,1
5811,1
21713,1
14630,1
4319,1
27914,1
9184,0
20042,0
587,1
12646,1
1902,1
13278,1
21710,0
31553,1
7231,1
29470,0
24611,1
24862,1
6438,1
10319,0
21908,0
29165,0
14861,0
15907,0
26893,1
27726,1
25640,0
26858,1
5400,0
18209,1
30437,1
25289,1
9740,1
9361,1
30185,1
24510,0
12193,1
4397,1
19816,1
22972,1
13807,1
18764,1
26878,1
16494,1
21753,1
16188,0
14417,1
133,1
1527,1
28582,1
21121,1
31410,1
24220,0
11068,1
20935,1
13633,1
1921,0
10920,0
2528,1
16161,1
14450,1
26069,0
28421,1
15983,1
2451,1
3055,1
2919,0
7558,0
14759,1
23921,1
4321,1
3612,0
23386,1
16176,0
9720,1
26420,1
26047,0
32218,1
14716,1
7268,0
29834,1
23422,0
6602,1
19637,1
15763,1
8613,0
19418,1
6586,1
15804,0
23743,1
20322,1
25698,0
3525,1
12850,1
30606,0
17309,1
10061,0
23783,0
28371,0
16092,0
23898,1
14240,0
11225,1
30440,1
14315,1
7216,1
12728,1
1170,1
30085,1
18108,0
6368,1
6585,1
16348,1
27494,1
20546,0
2334,0
15687,1
3798,1
32246,0
6400,1
17520,1
28258,0
22852,1
2597,0
13814,1
15125,0
11403,1
10847,1
18830,1
20906,0
30040,1
7564,1
8232,1
19263,1
8735,1
27365,0
20879,0
7154,1
20192,1
4060,0
27503,1
25078,1
32442,1
12978,0
12994,1
28169,1
8490,0
1486,1
20048,1
28178,1
625,1
3490,1
4855,1
16388,1
28345,1
9829,1
2245,0
20249,1
15747,1
5519,1
2018,0
553,1
27388,1
19992,1
1625,0
8284,1
10358,1
26593,0
3063,1
23781,1
22991,0
12365,1
14564,1
2938,1
24302,1
25260,0
26492,0
25514,1
7190,1
7665,1
21075,1
8360,0
29782,1
27611,1
29689,1
10054,1
11293,1
6220,0
979,1
7052,1
8869,0
15217,1
558,1
7978,0
9595,1
25510,1
3811,1
6150,1
9137,1
31001,1
3174,1
14247,1
12300,0
14544,1
23591,1
6401,1
1743,1
17082,1
2545,1
3436,1
20073,1
23533,1
32345,1
23229,1
30487,1
29626,0
13957,1
25712,1
29272,1
1193,1
27002,0
27080,1
14789,1
25922,1
22962,1
14587,1
8369,1
30915,1
11200,0
19199,1
29600,1
4166,1
20529,0
14615,1
7681,0
17319,1
10350,1
14283,1
28302,1
30924,1
3283,1
16561,1
4706,1
27182,0
11676,1
16970,0
22536,0
30968,1
25409,1
9956,1
16676,1
24288,1
12871,1
20589,1
26916,1
23011,0
23106,0
16801,1
879,1
18510,1
20253,1
4050,1
23144,1
28989,0
241,1
4194,1
15191,0
22608,0
31736,1
18285,0
3289,1
29114,1
27870,1
3551,1
20428,1
17956,1
21933,1
18195,1
25365,1
4539,0
22542,1
17499,1
19106,1
32158,1
14735,1
15087,0
25280,0
8234,0
22077,1
14664,1
11363,1
3821,1
8474,1
20414,1
25675,1
7165,1
9848,1
17118,1
31377,1
12601,1
1672,1
3134,0
5605,1
6845,1
3982,1
19215,1
6881,1
30395,1
11420,1
27402,1
20045,1
26515,1
22298,1
23733,0
11031,1
6215,1
20884,0
26000,1
29927,1
29184,1
7388,1
13659,1
29906,1
23569,0
9521,0
16218,1
18433,0
15490,1
29404,1
26258,1
21932,1
28847,1
265,0
5972,1
5802,1
13535,0
18761,1
12384,1
12331,1
332,1
29405,1
22722,0
32478,1
12376,0
17861,1
9836,1
8840,1
29245,1
7804,1
20682,1
15737,0
28383,1
64,1
10481,1
7869,1
24947,1
30983,1
22400,1
21399,1
1483,1
31797,1
15717,1
360,1
25348,1
17736,0
26084,1
16652,1
19910,1
2030,0
19732,1
25660,0
1269,1
7090,0
14892,1
12927,1
23521,1
27785,1
1541,1
31829,1
13040,0
12235,1
20210,0
16175,1
23125,1
25025,1
2399,1
10768,0
6452,1
10242,1
28721,1
9676,0
11721,1
6966,1
11718,0
11833,1
14204,0
28205,1
7227,1
1310,1
7244,1
11426,0
28572,1
23939,1
31171,0
12432,1
16720,1
17522,1
4686,1
23681,0
6725,1
3186,1
15467,0
7416,0
13838,1
5011,1
13670,1
6121,0
9249,1
636,1
10391,1
11319,1
25158,0
3316,1
12827,0
10008,1
23302,1
10587,1
24027,1
19049,1
12555,0
12436,1
17989,1
16217,0
18041,1
16046,0
21435,0
14648,0
23097,1
1292,1
21175,1
11800,0
21262,1
31461,0
16588,0
14855,0
15260,1
25307,1
22123,0
32514,1
28890,0
11841,0
22091,1
16317,1
14419,1
22301,0
21876,0
4053,0
10572,1
1245,1
13009,0
5051,0
15976,1
1260,1
23073,1
9831,1
32337,1
22583,1
32131,0
24450,0
8389,1
4235,1
29253,0
14267,1
26021,0
24278,1
4225,1
30293,1
5243,1
27206,1
16071,1
3208,1
27406,0
8247,1
17054,0
22550,1
18308,1
17652,1
18986,1
5796,0
12745,0
14444,1
27980,0
11066,0
11889,1
4588,1
9813,1
20820,0
17542,1
5487,0
17041,1
12346,1
9103,1
26531,1
28078,1
10023,1
4064,1
3230,0
31228,1
19989,1
10731,1
16610,1
18198,1
21548,0
27464,0
14059,1
25682,1
21197,1
25184,1
11589,1
11315,1
9923,1
18595,1
21016,0
11370,1
16135,1
4298,1
17389,1
103,1
6815,1
13803,0
30889,1
27052,0
29824,1
16499,1
23992,1
16574,1
1047,1
11442,1
14381,1
29389,1
23026,1
26044,1
12143,0
7384,1
19664,1
24826,0
30472,1
24274,0
22807,1
13993,1
31317,1
10327,0
2557,1
25171,1
10306,1
14657,1
9556,1
9535,1
2854,1
31901,1
10476,0
27462,1
19957,1
17745,0
12258,0
3904,1
25145,1
17200,0
3590,1
23957,0
4809,1
14112,1
2621,1
10355,0
18932,0
9815,1
12957,1
18222,1
14884,1
10474,1
2290,1
24030,1
9814,0
15038,1
11882,1
11727,1
442,1
7107,1
16280,1
23318,0
2381,1
22293,0
27840,0
3066,1
30686,1
32331,1
11201,0
11103,0
18283,1
17253,1
24467,1
17974,0
5005,1
10344,0
28163,1
25856,1
23654,1
26716,0
12425,1
4828,1
16646,1
9702,1
22535,1
14152,0
22754,1
4408,1
17980,1
1800,1
31281,1
19450,0
15063,1
18364,0
23343,0
17425,1
16625,1
27629,1
3336,0
9952,1
24953,1
16037,1
28700,0
17176,1
11007,0
10963,1
12090,1
2443,1
6899,1
1236,1
29654,0
28815,1
21207,1
7040,1
5137,0
20445,1
22733,0
30570,1
32061,1
7592,1
20839,1
28861,1
24839,0
13044,1
15504,1
8115,1
24614,0
32511,1
19978,1
24159,1
8933,1
6843,0
27639,0
13402,1
14351,0
10209,1
18505,1
2682,1
23256,0
10680,1
23111,1
29818,1
21185,1
5690,1
30035,1
31321,0
22139,1
10984,1
18634,1
28863,1
13989,1
10392,1
21326,1
21354,1
3781,1
5103,1
10100,1
22456,0
9786,1
29714,1
2330,0
31441,1
30794,1
13986,1
18916,0
12785,1
30172,1
662,1
8606,1
15536,1
7069,1
27787,1
5833,1
699,1
1597,1
14144,1
24074,1
17911,1
30140,1
30807,0
8515,1
13367,1
5813,0
13855,0
15300,1
16343,1
17935,1
24069,1
7101,1
15021,1
22891,1
17028,0
26434,1
21440,1
6806,1
29021,1
16209,1
26985,0
28099,0
23414,1
22647,1
32466,0
28514,1
26798,1
25444,1
387,0
22859,1
14881,1
3169,1
25304,1
2392,1
29328,0
7449,1
6950,1
29283,1
18276,1
27775,1
4517,1
8604,0
24707,1
18105,1
30322,1
16421,1
12226,1
21715,0
17230,1
7329,1
1658,1
22823,1
22120,0
23736,0
2373,1
3806,0
22045,1
26448,1
20166,1
30960,0
18458,0
24122,0
3676,1
20240,0
20661,0
14275,1
9572,1
15665,1
31709,1
17032,1
23456,1
22498,1
19666,1
27815,1
15011,1
29048,1
19079,1
11371,1
32516,1
20158,1
13178,1
32045,1
1913,1
14777,1
31609,0
19097,1
14788,1
23944,1
21569,0
25095,1
11640,1
31557,1
20351,1
24110,1
9632,0
22867,0
8730,1
12231,0
17044,1
4404,0
5303,1
29203,1
17715,0
14438,0
27021,1
4919,1
13080,1
24551,1
24028,0
16259,0
5961,1
15881,1
3048,1
2431,0
6217,0
27564,1
3448,0
8984,1
26249,0
31757,1
25771,1
21001,1
15992,1
22403,1
9800,1
21498,1
15216,1
24201,0
9200,0
13526,1
22758,1
27557,1
6190,1
18980,0
7283,1
11962,0
18440,0
4388,1
12171,1
18756,1
22155,1
11220,1
17445,1
17488,1
1901,1
10405,1
23516,1
11100,0
7252,1
14550,0
634,1
14161,1
6759,1
24593,1
5467,1
16309,1
29589,1
2520,0
10421,1
6700,1
8535,1
15104,0
14357,1
18140,0
4377,1
21217,1
9621,1
18886,1
7014,1
7687,1
1107,1
15900,1
1670,0
526,0
15304,1
767,1
2955,1
4736,0
11908,1
13620,1
24440,0
11869,1
25938,1
29804,1
21637,1
18881,1
627,1
17420,1
23926,0
7234,1
5363,1
12662,1
4306,0
20705,1
10795,1
4663,1
28892,1
23543,0
15413,1
8307,1
1768,1
16057,1
10835,1
21329,1
3854,1
25089,1
31660,1
1717,0
22147,1
16680,1
22863,1
24698,1
14048,0
6767,1
19837,1
29930,1
31472,1
10987,1
29938,1
2294,1
7974,0
23261,1
26680,1
27574,1
24099,1
3788,0
25673,0
8087,1
11152,0
3938,1
2179,0
16673,0
11243,1
27155,1
28739,1
21138,1
16406,1
12893,1
18169,1
19679,1
10741,1
23020,1
6057,1
5316,1
19495,1
33,1
757,1
6569,0
685,1
17257,1
8973,0
21518,1
5196,0
16428,0
21859,1
12516,1
11057,1
1079,0
13385,0
5021,1
23377,0
4162,1
23875,1
19124,1
11193,0
20758,1
8304,1
25082,0
8682,0
7903,1
30003,1
1469,0
3554,1
13523,0
22781,1
6691,1
32450,1
3689,1
3608,1
29219,1
24322,1
12085,1
18883,0
25913,0
7462,1
27067,0
18697,1
19634,1
6210,1
26973,0
12000,1
17221,1
24433,1
18371,1
29982,1
13888,1
24141,1
2724,0
32041,1
15629,0
5993,1
32226,1
6512,0
6762,1
11601,1
23436,1
23134,1
1304,1
29794,1
16165,0
1840,1
22426,1
1859,0
13928,1
11686,1
32042,1
4550,0
25960,1
27805,0
24670,1
30633,1
25892,1
20109,1
7187,1
17232,1
1750,1
20695,1
30978,1
28955,1
12061,1
3286,1
23575,1
3258,1
24818,1
5010,1
27137,1
31418,1
22136,1
123,0
16005,1
15984,1
10309,0
2705,1
18064,0
29146,1
31517,1
30869,0
27226,0
746,0
3267,0
18443,0
14869,1
10591,1
9949,1
10125,1
13470,1
10699,1
30614,1
30801,0
17411,1
30025,1
13639,0
13655,0
14916,0
14791,0
20862,0
26628,1
6672,1
911,1
20609,0
7077,1
14816,0
27528,1
447,1
15425,0
7452,1
20276,0
7035,0
27724,0
17741,0
31618,0
13380,1
9125,1
8301,0
20581,1
1556,1
29167,1
11604,0
13434,0
10879,0
26144,1
7061,1
262,1
19868,1
17938,0
4992,1
31939,0
25334,1
4781,1
5934,1
20577,1
7241,1
10867,1
22680,1
21815,1
31303,1
4665,1
6343,1
23645,1
17850,1
21420,1
15654,0
11931,0
20801,1
9421,1
9878,1
19981,1
17849,1
25745,1
18142,0
24964,1
18475,1
8774,0
16006,1
17375,1
27662,0
14683,1
8521,1
17694,0
1291,1
22961,1
23058,1
8321,1
13481,1
20285,0
28423,1
14251,1
29880,1
15394,0
24025,0
19347,0
29908,1
20422,0
13602,1
12440,1
3777,1
23124,1
9615,1
29644,0
22797,1
11761,0
24851,1
25440,1
4185,1
25757,1
20535,0
323,1
5769,1
816,1
10283,1
30908,1
29787,0
31114,1
7357,1
1299,1
19602,1
1862,0
6373,0
26025,1
23976,1
2063,0
16302,1
22475,0
13300,1
3354,1
21766,1
23995,0
3496,1
1365,1
8097,0
15889,1
27668,1
1314,0
10257,1
475,1
29207,1
6629,1
6089,1
7471,1
20165,0
26269,0
74,1
23259,1
30229,1
15741,0
1157,0
24717,1
24295,0
21254,1
23557,1
732,1
4674,1
19288,1
23203,1
15658,1
23027,1
27234,1
15957,1
17958,1
29304,1
17580,1
15189,1
24705,1
20669,1
25648,1
7374,1
16972,1
24394,0
12106,1
1062,1
20892,1
15783,0
12566,0
28944,0
7306,1
5124,1
8824,0
24358,1
17457,1
7590,0
31150,1
25250,0
28265,1
25832,1
21352,1
30011,0
7996,1
8966,0
4142,1
6110,1
29074,1
22620,0
16257,1
29561,1
13091,1
11311,1
914,1
29827,1
30568,1
31346,0
26676,1
15936,1
6968,1
22926,1
26602,1
8185,1
4768,0
12316,1
16775,1
27055,1
3765,1
22829,0
27756,1
20211,1
22122,1
22404,1
2507,1
28243,0
28005,1
13788,0
6410,1
21500,1
19084,0
25344,1
32199,0
26328,1
15287,1
1622,1
11493,1
12206,1
23891,1
22906,0
27697,1
22258,1
8864,0
5212,1
626,0
15051,1
16191,1
13086,1
25635,1
20319,1
15508,0
13968,1
21471,1
18133,1
27984,1
18139,1
26236,0
2366,1
1993,1
27260,1
15944,0
27327,1
8518,1
7152,1
24319,0
15855,1
13408,1
15865,1
12540,0
12895,0
23978,1
14589,1
15595,0
30503,1
6735,0
888,1
24130,1
2915,1
7366,1
7273,1
2610,1
18353,1
4777,1
21150,0
6229,1
8770,1
3894,0
11776,1
18432,1
4931,1
21258,0
3045,1
20808,1
12434,1
79,1
10379,0
19879,1
18404,1
28869,1
16013,1
28159,0
29795,1
1444,0
23437,1
4866,1
27577,0
22180,1
24315,0
13544,1
9054,1
13121,0
20104,1
13994,1
24671,1
25896,1
28070,1
20639,0
11945,1
30107,1
20883,1
22827,0
19570,1
32456,1
27005,1
1977,1
32438,0
14826,1
16106,1
24035,1
30284,0
8850,1
3807,1
13048,1
2969,1
9693,1
21802,1
16611,1
24762,1
32276,1
14704,1
5547,0
25084,0
8460,1
24853,1
10409,0
2841,1
6879,0
27416,1
18138,1
26647,0
18660,0
30682,1
3890,1
30436,1
13376,1
7318,1
12859,1
4901,1
10022,1
31069,1
20505,1
18603,1
771,1
786,1
17269,1
31127,1
15381,0
3738,1
13860,1
4875,0
14620,1
999,0
1516,0
4726,1
5517,1
31907,0
7666,1
21427,0
16540,1
8229,1
12650,0
630,1
10737,0
13093,0
19205,1
21834,0
24766,1
23679,1
18416,1
21244,0
4004,0
10612,1
21300,1
29623,1
30955,1
22799,1
4609,1
9455,1
30246,0
30296,1
12039,1
1370,1
7066,1
27480,0
3960,1
5521,0
19424,1
19307,1
9165,0
14435,1
18090,1
6414,0
8202,1
28909,0
30428,1
25274,0
10586,1
17809,0
22900,1
3451,0
30411,1
23886,1
11857,0
15128,1
25251,1
30032,1
27284,1
6355,1
11777,0
910,1
25381,0
19232,1
4241,1
22566,1
30596,0
22312,1
28355,1
24320,0
153,1
6818,1
26736,1
1842,1
16011,1
9558,0
7099,1
4368,0
23145,1
12396,1
27664,1
27065,1
25470,1
16172,1
2433,0
13351,0
8820,1
31234,1
25893,0
19789,0
17599,1
30442,1
24371,1
12763,1
9117,1
6222,1
22083,1
23662,1
30534,1
24419,0
22880,1
11715,1
28851,0
9099,1
9316,1
22578,0
9918,1
13598,0
7039,1
26644,1
31996,0
22830,1
25305,1
2516,1
13038,0
21332,1
12212,0
19013,1
25818,1
22889,1
21721,1
30953,1
18226,1
31093,0
18424,1
2195,1
18261,1
16143,1
5279,1
23842,1
30087,1
21093,1
13257,1
6243,1
11077,0
4469,1
23379,1
26686,1
18733,0
18802,1
32342,1
27861,0
3844,1
32292,0
18115,1
16286,1
22493,1
15005,1
31212,1
18144,1
15212,1
23492,1
19222,1
8527,1
1884,1
7513,0
7735,1
7557,0
17429,0
26426,0
12509,1
4249,1
9097,1
27885,1
18702,0
5386,1
22199,1
